id,name,url,region_id,role_id,subrole_id,salary_from,salary_to,salary_currency,salary_gross,salary_mode_id,salary_frequency_id,schedule_id
126201697,Менеджер по оптовым продажам сырья для пищевого производства,https://api.hh.ru/vacancies/126201697?host=hh.ru,1202,21,70,90000.0,,RUR,False,MONTH,,fullDay
127202913,Специалист по обслуживанию клиентов,https://api.hh.ru/vacancies/127202913?host=hh.ru,1202,21,70,50000.0,50000.0,RUR,False,MONTH,TWICE_PER_MONTH,shift
126359051,Менеджер по продажам сервисных услуг (грузовое СТО),https://api.hh.ru/vacancies/126359051?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127933632,Ведущий специалист по лизинговой деятельности,https://api.hh.ru/vacancies/127933632?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127950622,Менеджер в салон итальянской мебели (ТВК Большая Медведица),https://api.hh.ru/vacancies/127950622?host=hh.ru,1202,21,70,80000.0,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
126358926,Менеджер по продажам логистических услуг,https://api.hh.ru/vacancies/126358926?host=hh.ru,1202,21,70,70000.0,,RUR,True,MONTH,TWICE_PER_MONTH,remote
124196739,Начинающий специалист в отдел продаж (без поиска клиентов),https://api.hh.ru/vacancies/124196739?host=hh.ru,1202,21,70,45000.0,,RUR,False,MONTH,,remote
127444987,"Агент / региональный менеджер по развитию (объектные продажи, НВФ)",https://api.hh.ru/vacancies/127444987?host=hh.ru,1202,21,70,262000.0,,RUR,False,MONTH,PER_PROJECT,remote
127476197,Клиентский менеджер,https://api.hh.ru/vacancies/127476197?host=hh.ru,1202,21,70,75000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
127933320,Менеджер по работе с корпоративными клиентами малого бизнеса,https://api.hh.ru/vacancies/127933320?host=hh.ru,1202,21,70,125000.0,,RUR,False,MONTH,,fullDay
126767110,Менеджер по продажам металлопроката,https://api.hh.ru/vacancies/126767110?host=hh.ru,1202,21,70,100000.0,150000.0,RUR,False,MONTH,,fullDay
127734328,Региональный менеджер по продажам (b2b техническая продукция),https://api.hh.ru/vacancies/127734328?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,,fullDay
127510836,Менеджер по продажам (Академгородок),https://api.hh.ru/vacancies/127510836?host=hh.ru,1202,21,70,60000.0,200000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127756486,Менеджер по продажам металлоконструкций,https://api.hh.ru/vacancies/127756486?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127078395,Главный клиентский менеджер среднего/крупного бизнеса,https://api.hh.ru/vacancies/127078395?host=hh.ru,1202,21,70,170000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
115680048,Сотрудник банка,https://api.hh.ru/vacancies/115680048?host=hh.ru,1202,21,70,57000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128359683,Менеджер по продажам спецтехники и грузовых автомобилей,https://api.hh.ru/vacancies/128359683?host=hh.ru,1202,21,70,65000.0,300000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
126520331,Выездной клиентский менеджер по продажам,https://api.hh.ru/vacancies/126520331?host=hh.ru,1202,21,70,80000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127053848,Менеджер по продажам услуг (Онлайн площадка для тендеров),https://api.hh.ru/vacancies/127053848?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,remote
111374289,Менеджер по работе с клиентами и партнерами,https://api.hh.ru/vacancies/111374289?host=hh.ru,1202,21,70,50000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
125933109,Менеджер по продажам,https://api.hh.ru/vacancies/125933109?host=hh.ru,1202,21,70,86000.0,105000.0,RUR,False,MONTH,,fullDay
127557345,Региональный менеджер,https://api.hh.ru/vacancies/127557345?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,,fullDay
122054167,Менеджер по продажам (в офис Академгородок),https://api.hh.ru/vacancies/122054167?host=hh.ru,1202,21,70,80000.0,,RUR,False,MONTH,,fullDay
127621887,"Ведущий менеджер отдела продаж. (по телефону, теплые лиды)",https://api.hh.ru/vacancies/127621887?host=hh.ru,1202,21,70,80000.0,130000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127976341,Региональный менеджер по продажам и технологическому сопровождению,https://api.hh.ru/vacancies/127976341?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,TWICE_PER_MONTH,remote
127205341,"Менеджер по продажам автомобилей с пробегом (Trade In, оценка, выкуп, продажа)",https://api.hh.ru/vacancies/127205341?host=hh.ru,1202,21,70,130000.0,,RUR,True,MONTH,TWICE_PER_MONTH,shift
127526316,Менеджер отдела региональных продаж,https://api.hh.ru/vacancies/127526316?host=hh.ru,1202,21,70,110000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127777949,Менеджер по холодным обзвонам,https://api.hh.ru/vacancies/127777949?host=hh.ru,1202,21,70,70000.0,120000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
128313893,Специалист в области продаж (электронные компоненты),https://api.hh.ru/vacancies/128313893?host=hh.ru,1202,21,70,50000.0,300000.0,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
125148429,Менеджер по продажам металлопроката (в офис),https://api.hh.ru/vacancies/125148429?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,,fullDay
128264149,"Менеджер продаж (Направление - электронные компоненты, промавтоматика, PCB/PCBA (B2B)",https://api.hh.ru/vacancies/128264149?host=hh.ru,1202,21,70,80000.0,350000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127405623,Менеджер по продажам на производство,https://api.hh.ru/vacancies/127405623?host=hh.ru,1202,21,70,55000.0,100000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127563587,Менеджер по продажам/по работе с клиентами (теплые лиды),https://api.hh.ru/vacancies/127563587?host=hh.ru,1202,21,70,80000.0,120000.0,RUR,False,MONTH,MONTHLY,remote
127839415,Менеджер отдела продаж (в Крым),https://api.hh.ru/vacancies/127839415?host=hh.ru,1202,21,70,250000.0,,RUR,False,MONTH,,remote
112334851,Специалист по работе с клиентами,https://api.hh.ru/vacancies/112334851?host=hh.ru,1202,21,70,50000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127852967,Менеджер по продажам оборудования,https://api.hh.ru/vacancies/127852967?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,fullDay
123915434,Менеджер в отделение банка (подменный специалист),https://api.hh.ru/vacancies/123915434?host=hh.ru,1202,21,70,90000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
124163076,Менеджер по продажам телекоммуникационного оборудования,https://api.hh.ru/vacancies/124163076?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127773892,Менеджер по продажам (ТВК Красный Мамонт),https://api.hh.ru/vacancies/127773892?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,,shift
127990936,Менеджер по продажам,https://api.hh.ru/vacancies/127990936?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128314834,Менеджер по работе с клиентами (Академгородок),https://api.hh.ru/vacancies/128314834?host=hh.ru,1202,21,70,65000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
127635596,Менеджер по работе с клиентами / Менеджер по продажам,https://api.hh.ru/vacancies/127635596?host=hh.ru,1202,21,70,75000.0,,RUR,False,MONTH,TWICE_PER_MONTH,remote
127694213,Менеджер региональных продаж,https://api.hh.ru/vacancies/127694213?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128153220,Менеджер по продажам транспортных услуг,https://api.hh.ru/vacancies/128153220?host=hh.ru,1202,21,70,80000.0,,RUR,False,MONTH,,fullDay
126406812,Региональный менеджер,https://api.hh.ru/vacancies/126406812?host=hh.ru,1202,21,70,70000.0,130000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
128086192,Менеджер по продажам и закупкам автомобилей с пробегом,https://api.hh.ru/vacancies/128086192?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,shift
127079556,Менеджер по развитию продаж продуктов ВЭД,https://api.hh.ru/vacancies/127079556?host=hh.ru,1202,21,70,202000.0,,RUR,True,MONTH,,fullDay
127533219,Менеджер по продажам / Менеджер проектных продаж,https://api.hh.ru/vacancies/127533219?host=hh.ru,1202,21,70,140000.0,,RUR,True,MONTH,,fullDay
98223579,Менеджер региональных продаж,https://api.hh.ru/vacancies/98223579?host=hh.ru,1202,21,70,85000.0,,RUR,False,MONTH,,fullDay
127474682,"Менеджер по продажам на действующую АКБ (гостиничное направление, хорека, рынок B2B, г. Новосибирск)",https://api.hh.ru/vacancies/127474682?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128163670,Менеджер по привлечению клиентов,https://api.hh.ru/vacancies/128163670?host=hh.ru,1202,21,70,80000.0,150000.0,RUR,False,MONTH,,fullDay
128257784,"Инженер по продажам в отдел ""Приводная техника""",https://api.hh.ru/vacancies/128257784?host=hh.ru,1202,21,70,60000.0,150000.0,RUR,False,MONTH,,fullDay
128050166,Менеджер-консультант,https://api.hh.ru/vacancies/128050166?host=hh.ru,1202,21,70,75000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
127783312,Менеджер по сопровождению продаж электротехнического оборудования,https://api.hh.ru/vacancies/127783312?host=hh.ru,1202,21,70,80000.0,100000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
116348521,Начинающий специалист активных продаж (гибкий график),https://api.hh.ru/vacancies/116348521?host=hh.ru,1202,21,70,35000.0,80000.0,RUR,False,MONTH,,flexible
81932748,Менеджер,https://api.hh.ru/vacancies/81932748?host=hh.ru,1202,21,70,,50000.0,RUR,True,MONTH,MONTHLY,fullDay
127751966,Менеджер отдела продаж,https://api.hh.ru/vacancies/127751966?host=hh.ru,1202,21,70,25000.0,70000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127730604,Агент по банкротству,https://api.hh.ru/vacancies/127730604?host=hh.ru,1202,21,70,90000.0,,RUR,True,MONTH,MONTHLY,remote
125952022,Менеджер по продажам запчастей,https://api.hh.ru/vacancies/125952022?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,TWICE_PER_MONTH,shift
123294066,Менеджер по продажам спецтехники,https://api.hh.ru/vacancies/123294066?host=hh.ru,1202,21,70,200000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127869636,Менеджер по продажам,https://api.hh.ru/vacancies/127869636?host=hh.ru,1202,21,70,60000.0,,RUR,False,MONTH,,fullDay
127856671,Региональный менеджер по продажам,https://api.hh.ru/vacancies/127856671?host=hh.ru,1202,21,70,120000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
121248166,Менеджер по продажам,https://api.hh.ru/vacancies/121248166?host=hh.ru,1202,21,70,,75000.0,RUR,True,MONTH,MONTHLY,flexible
127357940,Менеджер по продажам,https://api.hh.ru/vacancies/127357940?host=hh.ru,1202,21,70,,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127935056,Менеджер по работе с клиентами / Менеджер по продажам,https://api.hh.ru/vacancies/127935056?host=hh.ru,1202,21,70,75000.0,,RUR,False,MONTH,TWICE_PER_MONTH,remote
124618841,Менеджер по продажам (промышленное оборудование),https://api.hh.ru/vacancies/124618841?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,,fullDay
127586542,Менеджер по продажам промышленного инструмента (Советский район),https://api.hh.ru/vacancies/127586542?host=hh.ru,1202,21,70,90000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127762974,"Менеджер по работе с дизайнерами (сантехника, керамика)",https://api.hh.ru/vacancies/127762974?host=hh.ru,1202,21,70,,110000.0,RUR,False,MONTH,,fullDay
126871936,Специалист правовой поддержки клиентов,https://api.hh.ru/vacancies/126871936?host=hh.ru,1202,21,70,50000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
126463553,Менеджер по продажам,https://api.hh.ru/vacancies/126463553?host=hh.ru,1202,21,70,70000.0,120000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128524387,Мобильный клиентский менеджер,https://api.hh.ru/vacancies/128524387?host=hh.ru,1202,21,70,85500.0,,RUR,True,MONTH,TWICE_PER_MONTH,flexible
127988879,Менеджер по продажам / по развитию направления металлоизделий,https://api.hh.ru/vacancies/127988879?host=hh.ru,1202,21,70,60000.0,90000.0,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
128409519,Ведущий менеджер проектных продаж (строительные материалы),https://api.hh.ru/vacancies/128409519?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
119957101,Оператор call-центра,https://api.hh.ru/vacancies/119957101?host=hh.ru,1202,21,70,,70000.0,RUR,True,MONTH,MONTHLY,flexible
116348396,Начинающий специалист телефонных продаж (гибкий график),https://api.hh.ru/vacancies/116348396?host=hh.ru,1202,21,70,25000.0,50000.0,RUR,False,MONTH,,flexible
127810872,Менеджер проектных продаж (электронные компоненты),https://api.hh.ru/vacancies/127810872?host=hh.ru,1202,21,70,150000.0,300000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
126632906,Менеджер по продажам электротехнической продукции,https://api.hh.ru/vacancies/126632906?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,,fullDay
115132191,Промоутер,https://api.hh.ru/vacancies/115132191?host=hh.ru,1202,21,70,45800.0,,RUR,True,MONTH,,fullDay
128537341,"Менеджер по продажам в отделение банка (г. Новосибирск, Академгородок)",https://api.hh.ru/vacancies/128537341?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127499187,Региональный менеджер по продажам электротехнического оборудования,https://api.hh.ru/vacancies/127499187?host=hh.ru,1202,21,70,250000.0,,RUR,False,MONTH,,fullDay
125381943,Менеджер активных продаж / Руководитель проектов,https://api.hh.ru/vacancies/125381943?host=hh.ru,1202,21,70,,250000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127565551,Региональный менеджер по продажам СФО (оборудование HoReCa),https://api.hh.ru/vacancies/127565551?host=hh.ru,1202,21,70,150000.0,200000.0,RUR,False,MONTH,,remote
127766614,Менеджер по продажам в пищевой отрасли,https://api.hh.ru/vacancies/127766614?host=hh.ru,1202,21,70,70000.0,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128460658,Менеджер по продажам услуг,https://api.hh.ru/vacancies/128460658?host=hh.ru,1202,21,70,75000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
128067882,Менеджер по продажам,https://api.hh.ru/vacancies/128067882?host=hh.ru,1202,21,70,80000.0,300000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128113347,Менеджер по продажам,https://api.hh.ru/vacancies/128113347?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,fullDay
127436081,Главный менеджер по развитию клиентов зарплатного проекта,https://api.hh.ru/vacancies/127436081?host=hh.ru,1202,21,70,,130000.0,RUR,False,MONTH,,fullDay
124139780,Менеджер по телефонным продажам в 2ГИС,https://api.hh.ru/vacancies/124139780?host=hh.ru,1202,21,70,50000.0,120000.0,RUR,False,MONTH,,fullDay
127584133,Телемаркетолог / Менеджер продаж CRM,https://api.hh.ru/vacancies/127584133?host=hh.ru,1202,21,70,50000.0,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
127758462,Менеджер по продажам B2C,https://api.hh.ru/vacancies/127758462?host=hh.ru,1202,21,70,75000.0,170000.0,RUR,True,MONTH,MONTHLY,remote
120887030,Ведущий менеджер по продажам,https://api.hh.ru/vacancies/120887030?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,fullDay
123083682,Ведущий клиентский менеджер по обслуживанию ФЛ и ЮЛ,https://api.hh.ru/vacancies/123083682?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,,fullDay
126289820,Менеджер по продажам(банкротство физических лиц),https://api.hh.ru/vacancies/126289820?host=hh.ru,1202,21,70,85000.0,100000.0,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
125120643,Менеджер по продажам карьерной техники,https://api.hh.ru/vacancies/125120643?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127759843,Менеджер по продажам логистических услуг,https://api.hh.ru/vacancies/127759843?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,TWICE_PER_MONTH,remote
128067142,Менеджер по продажам логистических услуг,https://api.hh.ru/vacancies/128067142?host=hh.ru,1202,21,70,150000.0,150000.0,RUR,False,MONTH,,fullDay
127514845,Менеджер по обязательному страхованию арбитражных управляющих,https://api.hh.ru/vacancies/127514845?host=hh.ru,1202,21,70,70000.0,130000.0,RUR,False,MONTH,,remote
127553156,Менеджер по продажам,https://api.hh.ru/vacancies/127553156?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127628584,Технолог-менеджер по развитию продаж искусственной и натуральной оболочки,https://api.hh.ru/vacancies/127628584?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127077851,Специалист по продвижению сервисов Яндекса,https://api.hh.ru/vacancies/127077851?host=hh.ru,1202,21,70,80000.0,110000.0,RUR,False,MONTH,,fullDay
122028456,Главный эксперт по работе с юридическими лицами,https://api.hh.ru/vacancies/122028456?host=hh.ru,1202,21,70,,120000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
124667810,Менеджер по установке мобильного приложения клиентам (Магнит),https://api.hh.ru/vacancies/124667810?host=hh.ru,1202,21,70,80000.0,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,flexible
126694421,Менеджер по продажам в рекламное агентство,https://api.hh.ru/vacancies/126694421?host=hh.ru,1202,21,70,40000.0,150000.0,RUR,True,MONTH,,fullDay
128154693,Менеджер по продажам,https://api.hh.ru/vacancies/128154693?host=hh.ru,1202,21,70,65000.0,,RUR,False,MONTH,TWICE_PER_MONTH,shift
126590348,Менеджер по продажам корпоративным клиентам (малый и средний бизнес),https://api.hh.ru/vacancies/126590348?host=hh.ru,1202,21,70,80000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
127474810,Менеджер по продажам (Мега Ашан),https://api.hh.ru/vacancies/127474810?host=hh.ru,1202,21,70,70000.0,100000.0,RUR,False,MONTH,TWICE_PER_MONTH,shift
127604517,Менеджер по продажам B2B,https://api.hh.ru/vacancies/127604517?host=hh.ru,1202,21,70,120000.0,250000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
127107235,Менеджер по продвижению выделенного ассортимента,https://api.hh.ru/vacancies/127107235?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
109554082,Менеджер по продажам В2В,https://api.hh.ru/vacancies/109554082?host=hh.ru,1202,21,70,75000.0,120000.0,RUR,False,MONTH,,fullDay
127710057,Региональный менеджер по продажам,https://api.hh.ru/vacancies/127710057?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,fullDay
127854010,Телемаркетолог/Специалист по продажам,https://api.hh.ru/vacancies/127854010?host=hh.ru,1202,21,70,,80000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
127870722,Специалист по продажам,https://api.hh.ru/vacancies/127870722?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
126925717,Менеджер по продажам (Гуру продаж),https://api.hh.ru/vacancies/126925717?host=hh.ru,1202,21,70,115000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
126983548,Региональный менеджер по продажам мини - спецтехники,https://api.hh.ru/vacancies/126983548?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
125843583,"Руководитель по продажам и развитию производства (металлообработка, термочехлы)",https://api.hh.ru/vacancies/125843583?host=hh.ru,1202,21,70,170000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127508148,Менеджер по продажам медицинского оборудования,https://api.hh.ru/vacancies/127508148?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,,fullDay
126842040,Менеджер по продажам металлопродукции,https://api.hh.ru/vacancies/126842040?host=hh.ru,1202,21,70,100000.0,250000.0,RUR,False,MONTH,,fullDay
127537767,Старший менеджер по работе с государственными заказчиками,https://api.hh.ru/vacancies/127537767?host=hh.ru,1202,21,70,120000.0,,RUR,True,MONTH,,fullDay
127829451,Менеджер по продажам,https://api.hh.ru/vacancies/127829451?host=hh.ru,1202,21,70,60000.0,90000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128508796,Менеджер по продажам (ТВК Красный Мамонт),https://api.hh.ru/vacancies/128508796?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,,flexible
114066073,Региональный менеджер по продажам,https://api.hh.ru/vacancies/114066073?host=hh.ru,1202,21,70,140000.0,,RUR,False,MONTH,,fullDay
127703907,Менеджер по работе с проектными организациями,https://api.hh.ru/vacancies/127703907?host=hh.ru,1202,21,70,140000.0,200000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127777869,"Менеджер по логистике (Перевозки автомобильные, по России, СНГ)",https://api.hh.ru/vacancies/127777869?host=hh.ru,1202,21,70,50000.0,200000.0,RUR,False,MONTH,,fullDay
119273173,Риэлтор по аренде недвижимости,https://api.hh.ru/vacancies/119273173?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,fullDay
126007592,Менеджер по продажам (вагоны),https://api.hh.ru/vacancies/126007592?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,remote
126154701,Менеджер по работе с населением,https://api.hh.ru/vacancies/126154701?host=hh.ru,1202,21,70,35000.0,40000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127047779,Менеджер по продажам транспортных услуг/Менеджер продаж (р.п. Кольцово),https://api.hh.ru/vacancies/127047779?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,,fullDay
124126997,Ведущий специалист по продажам (тёплые лиды),https://api.hh.ru/vacancies/124126997?host=hh.ru,1202,21,70,110000.0,160000.0,RUR,False,MONTH,,fullDay
127628753,Менеджер по сопровождению корпоративных клиентов (Академгородок),https://api.hh.ru/vacancies/127628753?host=hh.ru,1202,21,70,60000.0,80000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127691017,Менеджер по продажам,https://api.hh.ru/vacancies/127691017?host=hh.ru,1202,21,70,80000.0,120000.0,RUR,True,MONTH,,remote
127474027,Менеджер по продажам,https://api.hh.ru/vacancies/127474027?host=hh.ru,1202,21,70,50000.0,,RUR,False,MONTH,,fullDay
111308376,Менеджер отдела продаж,https://api.hh.ru/vacancies/111308376?host=hh.ru,1202,21,70,60000.0,160000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127047876,Менеджер по продажам транспортных услуг/Менеджер продаж (р.п. Кольцово),https://api.hh.ru/vacancies/127047876?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128297214,Менеджер по продаже дополнительного оборудования,https://api.hh.ru/vacancies/128297214?host=hh.ru,1202,21,70,,80000.0,RUR,False,MONTH,,fullDay
112669373,Менеджер активных продаж,https://api.hh.ru/vacancies/112669373?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
112059631,Менеджер по продажам (с ростом до руководителя отдела),https://api.hh.ru/vacancies/112059631?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127825909,Менеджер теплых продаж в блок Кассы,https://api.hh.ru/vacancies/127825909?host=hh.ru,1202,21,70,90000.0,,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
125303263,Менеджер по корпоративным продажам,https://api.hh.ru/vacancies/125303263?host=hh.ru,1202,21,70,60000.0,200000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
127753955,Менеджер по продажам/куратор лечения,https://api.hh.ru/vacancies/127753955?host=hh.ru,1202,21,70,80000.0,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
128409851,Менеджер по работе с клиентами,https://api.hh.ru/vacancies/128409851?host=hh.ru,1202,21,70,,65000.0,RUR,True,MONTH,MONTHLY,fullDay
124547948,Мобильный клиентский менеджер,https://api.hh.ru/vacancies/124547948?host=hh.ru,1202,21,70,80000.0,,RUR,False,MONTH,TWICE_PER_MONTH,flexible
127438764,Менеджер по продажам отдела по оказанию услуг и обучению в области охраны труда,https://api.hh.ru/vacancies/127438764?host=hh.ru,1202,21,70,50000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127936386,Менеджер по продажам / Ведущий специалист по работе с клиентами (Автоспецтехника),https://api.hh.ru/vacancies/127936386?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
117932046,Менеджер по продажам,https://api.hh.ru/vacancies/117932046?host=hh.ru,1202,21,70,70000.0,120000.0,RUR,False,MONTH,TWICE_PER_MONTH,remote
125931025,Менеджер оптовых продаж,https://api.hh.ru/vacancies/125931025?host=hh.ru,1202,21,70,85000.0,150000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
121991682,Начинающий специалист банка,https://api.hh.ru/vacancies/121991682?host=hh.ru,1202,21,70,53000.0,59000.0,RUR,True,MONTH,,fullDay
115102430,"Менеджер по продажам смазочных материалов (сектор В2В, Толмачевская, 27 или Автогенная, 132)",https://api.hh.ru/vacancies/115102430?host=hh.ru,1202,21,70,120000.0,,RUR,False,MONTH,,fullDay
127532008,Торговый представитель / Менеджер активных продаж,https://api.hh.ru/vacancies/127532008?host=hh.ru,1202,21,70,70000.0,280000.0,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127926825,Менеджер продаж (электронное торговое оборудование),https://api.hh.ru/vacancies/127926825?host=hh.ru,1202,21,70,100000.0,,RUR,False,MONTH,TWICE_PER_MONTH,fullDay
127993517,Менеджер по продажам экологических услуг,https://api.hh.ru/vacancies/127993517?host=hh.ru,1202,21,70,150000.0,,RUR,False,MONTH,TWICE_PER_MONTH,remote
124389757,Менеджер по работе с клиентами,https://api.hh.ru/vacancies/124389757?host=hh.ru,1202,21,70,,75550.0,RUR,True,MONTH,MONTHLY,fullDay
127857371,Специалист по продаже и доставке банковских продуктов,https://api.hh.ru/vacancies/127857371?host=hh.ru,1202,21,70,85000.0,,RUR,False,MONTH,TWICE_PER_MONTH,flexible
126799083,"Менеджер по продажам ИТ (розница, складской учет)",https://api.hh.ru/vacancies/126799083?host=hh.ru,1202,21,70,70000.0,100000.0,RUR,True,MONTH,TWICE_PER_MONTH,fullDay
127773677,Менеджер по продажам (Большая Медведица),https://api.hh.ru/vacancies/127773677?host=hh.ru,1202,21,70,70000.0,,RUR,False,MONTH,,shift
128171788,Менеджер по развитию отношений с клиентами малого бизнеса,https://api.hh.ru/vacancies/128171788?host=hh.ru,1202,21,70,120000.0,,RUR,True,MONTH,,fullDay
125439807,Менеджер активных продаж,https://api.hh.ru/vacancies/125439807?host=hh.ru,1202,21,70,30000.0,120000.0,RUR,False,MONTH,,fullDay
126184009,Ведущий менеджер по работе с клиентами (м. Заельцовская),https://api.hh.ru/vacancies/126184009?host=hh.ru,1202,21,70,85000.0,,RUR,False,MONTH,,fullDay
